"session","bill_type","bill_number","legislator","floor_stage_vote","committee_stage_vote","type_lobbyiing"
2011,"AB","176","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2011,"AB","176","Mason, Cory",1,1,"Pre-For, Post-None"
2011,"AB","176","Milroy, Nick",1,1,"Pre-For, Post-None"
2011,"AB","176","Molepske, Louis John",1,1,"Pre-For, Post-None"
2011,"AB","176","Mursau, Jeffrey L.",1,1,"Pre-For, Post-None"
2011,"AB","176","Rivard, Roger",1,1,"Pre-For, Post-None"
2011,"AB","176","Severson, Erik",1,1,"Pre-For, Post-None"
2011,"AB","176","Steineke, Jim",1,1,"Pre-For, Post-None"
2011,"AB","176","Tiffany, Tom",1,1,"Pre-For, Post-None"
2011,"AB","254","Bewley, Janet",1,1,"Pre-For, Post-None"
2011,"AB","254","Doyle,Steve",1,1,"Pre-For, Post-None"
2011,"AB","254","Endsley, Mike",1,1,"Pre-For, Post-None"
2011,"AB","254","Farrow, Paul",1,1,"Pre-For, Post-None"
2011,"AB","254","Honadel, Mark R.",1,1,"Pre-For, Post-None"
2011,"AB","254","Jorgensen, Andy",1,1,"Pre-For, Post-None"
2011,"AB","254","Knilans, Joe",1,1,"Pre-For, Post-None"
2011,"AB","254","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2011,"AB","254","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2011,"AB","254","Ripp, Keith",1,1,"Pre-For, Post-None"
2011,"AB","254","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2011,"AB","254","Stone, Jeff",1,1,"Pre-For, Post-None"
2011,"AB","254","Van Roy, Karl",1,1,"Pre-For, Post-None"
2011,"AB","254","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2011,"AB","270","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","270","Doyle,Steve",1,1,"No Lobbying"
2011,"AB","270","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","270","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","270","Honadel, Mark R.",1,1,"No Lobbying"
2011,"AB","270","Jorgensen, Andy",1,1,"No Lobbying"
2011,"AB","270","Knilans, Joe",1,1,"No Lobbying"
2011,"AB","270","Ott, Alvin R.",1,1,"No Lobbying"
2011,"AB","270","Petrowski, Jerry",1,1,"No Lobbying"
2011,"AB","270","Ripp, Keith",1,1,"No Lobbying"
2011,"AB","270","Steinbrink, John P.",1,1,"No Lobbying"
2011,"AB","270","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","270","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","270","Vruwink, Amy Sue",1,1,"No Lobbying"
2011,"AB","273","Endsley, Mike",1,1,"Pre-For, Post-None"
2011,"AB","273","Kerkman, Samantha",1,1,"Pre-For, Post-None"
2011,"AB","273","Knodl, Dan",1,1,"Pre-For, Post-None"
2011,"AB","273","Petersen, Kevin David",1,1,"Pre-For, Post-None"
2011,"AB","273","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2011,"AB","273","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2011,"AB","273","Taylor, Chris August - Parisi",1,1,"Pre-For, Post-None"
2011,"AB","273","Toles, Barbara L.",1,1,"Pre-For, Post-None"
2011,"AB","274","Bewley, Janet",1,1,"Pre-For, Post-None"
2011,"AB","274","Doyle,Steve",1,1,"Pre-For, Post-None"
2011,"AB","274","Endsley, Mike",1,1,"Pre-For, Post-None"
2011,"AB","274","Farrow, Paul",1,1,"Pre-For, Post-None"
2011,"AB","274","Honadel, Mark R.",1,1,"Pre-For, Post-None"
2011,"AB","274","Jorgensen, Andy",1,1,"Pre-For, Post-None"
2011,"AB","274","Knilans, Joe",1,1,"Pre-For, Post-None"
2011,"AB","274","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2011,"AB","274","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2011,"AB","274","Ripp, Keith",1,1,"Pre-For, Post-None"
2011,"AB","274","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2011,"AB","274","Stone, Jeff",1,1,"Pre-For, Post-None"
2011,"AB","274","Van Roy, Karl",1,1,"Pre-For, Post-None"
2011,"AB","274","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2011,"AB","32","Bernier, Kathy",1,1,"No Lobbying"
2011,"AB","32","Kessler, Fredrick P.",1,1,"No Lobbying"
2011,"AB","32","Pridemore, Don",1,1,"No Lobbying"
2011,"AB","32","Roys, Kelda Helen",1,1,"No Lobbying"
2011,"AB","32","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","32","Tauchen, Gary",1,1,"No Lobbying"
2011,"AB","32","Weininger, Chad",1,1,"No Lobbying"
2011,"AB","334","Danou, Chris",1,1,"Pre-For, Post-None"
2011,"AB","334","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2011,"AB","334","Mason, Cory",1,1,"Pre-For, Post-None"
2011,"AB","334","Milroy, Nick",1,1,"Pre-For, Post-None"
2011,"AB","334","Molepske, Louis John",1,1,"Pre-For, Post-None"
2011,"AB","334","Mursau, Jeffrey L.",1,1,"Pre-For, Post-None"
2011,"AB","334","Rivard, Roger",1,1,"Pre-For, Post-None"
2011,"AB","334","Severson, Erik",1,1,"Pre-For, Post-None"
2011,"AB","334","Steineke, Jim",1,1,"Pre-For, Post-None"
2011,"AB","334","Tiffany, Tom",1,1,"Pre-For, Post-None"
2011,"AB","377","Clark, Fred",1,1,"Pre-For, Post-None"
2011,"AB","377","Danou, Chris",1,1,"Pre-For, Post-None"
2011,"AB","377","Hulsey, Brett",1,1,"Pre-For, Post-None"
2011,"AB","377","Mason, Cory",1,1,"Pre-For, Post-None"
2011,"AB","377","Milroy, Nick",1,1,"Pre-For, Post-None"
2011,"AB","377","Molepske, Louis John",1,1,"Pre-For, Post-None"
2011,"AB","377","Mursau, Jeffrey L.",1,1,"Pre-For, Post-None"
2011,"AB","377","Nerison, Lee",1,1,"Pre-For, Post-None"
2011,"AB","377","Rivard, Roger",1,1,"Pre-For, Post-None"
2011,"AB","377","Steineke, Jim",1,1,"Pre-For, Post-None"
2011,"AB","377","Stroebel, Duey in May- Gottlieb",1,1,"Pre-For, Post-None"
2011,"AB","377","Tiffany, Tom",1,1,"Pre-For, Post-None"
2011,"AB","395","Clark, Fred",1,1,"Pre-For, Post-None"
2011,"AB","395","Danou, Chris",1,1,"Pre-For, Post-None"
2011,"AB","395","Hulsey, Brett",1,1,"Pre-For, Post-None"
2011,"AB","395","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2011,"AB","395","Mason, Cory",1,1,"Pre-For, Post-None"
2011,"AB","395","Molepske, Louis John",1,1,"Pre-For, Post-None"
2011,"AB","395","Mursau, Jeffrey L.",1,1,"Pre-For, Post-None"
2011,"AB","395","Nerison, Lee",1,1,"Pre-For, Post-None"
2011,"AB","395","Rivard, Roger",1,1,"Pre-For, Post-None"
2011,"AB","395","Steineke, Jim",1,1,"Pre-For, Post-None"
2011,"AB","395","Stroebel, Duey in May- Gottlieb",1,1,"Pre-For, Post-None"
2011,"AB","395","Tiffany, Tom",1,1,"Pre-For, Post-None"
2011,"AB","417","Cullen, David A.",1,0,"No Lobbying"
2011,"AB","417","Jacque, Andre",1,1,"No Lobbying"
2011,"AB","417","Kerkman, Samantha",1,1,"No Lobbying"
2011,"AB","417","Larson, Tom",1,1,"No Lobbying"
2011,"AB","417","Ott, Jim",1,1,"No Lobbying"
2011,"AB","417","Staskunas, Anthony J.",1,0,"No Lobbying"
2011,"AB","418","August, Tyler",1,1,"No Lobbying"
2011,"AB","418","Ballweg, Joan",1,1,"No Lobbying"
2011,"AB","418","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","418","Danou, Chris",1,1,"No Lobbying"
2011,"AB","418","Kuglitsch, Mike",1,1,"No Lobbying"
2011,"AB","418","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","418","Zamarripa, Jocasta",1,1,"No Lobbying"
2011,"AB","427","Ballweg, Joan",1,1,"No Lobbying"
2011,"AB","427","Berceau, Terese",1,1,"No Lobbying"
2011,"AB","427","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","427","Knodl, Dan",1,1,"No Lobbying"
2011,"AB","427","Knudson, Dean",1,1,"No Lobbying"
2011,"AB","427","Molepske, Louis John",1,1,"No Lobbying"
2011,"AB","427","Nass, Stephen L.",1,1,"No Lobbying"
2011,"AB","427","Pridemore, Don",1,1,"No Lobbying"
2011,"AB","427","Toles, Barbara L.",1,1,"No Lobbying"
2011,"AB","427","Wynn, Evan",1,1,"No Lobbying"
2011,"AB","43","Clark, Fred",1,0,"Pre-Against, Post-None"
2011,"AB","43","Danou, Chris",1,0,"Pre-Against, Post-None"
2011,"AB","43","Hulsey, Brett",1,0,"Pre-Against, Post-None"
2011,"AB","43","Kleefisch, Joel",1,1,"Pre-Against, Post-None"
2011,"AB","43","Mason, Cory",1,0,"Pre-Against, Post-None"
2011,"AB","43","Milroy, Nick",1,0,"Pre-Against, Post-None"
2011,"AB","43","Molepske, Louis John",1,0,"Pre-Against, Post-None"
2011,"AB","43","Mursau, Jeffrey L.",1,1,"Pre-Against, Post-None"
2011,"AB","43","Nerison, Lee",1,1,"Pre-Against, Post-None"
2011,"AB","43","Rivard, Roger",1,1,"Pre-Against, Post-None"
2011,"AB","43","Severson, Erik",1,1,"Pre-Against, Post-None"
2011,"AB","43","Steineke, Jim",1,1,"Pre-Against, Post-None"
2011,"AB","43","Stroebel, Duey in May- Gottlieb",1,1,"Pre-Against, Post-None"
2011,"AB","43","Tiffany, Tom",1,1,"Pre-Against, Post-None"
2011,"AB","43","Williams, Mary",1,1,"Pre-Against, Post-None"
2011,"AB","46","Brooks, Ed",1,1,"Pre-For, Post-None"
2011,"AB","46","Jorgensen, Andy",1,1,"Pre-For, Post-None"
2011,"AB","46","Marklein, Howard",1,1,"Pre-For, Post-None"
2011,"AB","46","Molepske, Louis John",1,1,"Pre-For, Post-None"
2011,"AB","46","Mursau, Jeffrey L.",1,1,"Pre-For, Post-None"
2011,"AB","46","Murtha, John",1,1,"Pre-For, Post-None"
2011,"AB","46","Nerison, Lee",1,1,"Pre-For, Post-None"
2011,"AB","46","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2011,"AB","46","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2011,"AB","46","Tauchen, Gary",1,1,"Pre-For, Post-None"
2011,"AB","46","Tranel, Travis",1,1,"Pre-For, Post-None"
2011,"AB","46","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2011,"AB","472","Bernier, Kathy",1,1,"Pre-For, Post-None"
2011,"AB","472","Pridemore, Don",1,1,"Pre-For, Post-None"
2011,"AB","472","Roys, Kelda Helen",1,1,"Pre-For, Post-None"
2011,"AB","472","Stone, Jeff",1,1,"Pre-For, Post-None"
2011,"AB","472","Tauchen, Gary",1,1,"Pre-For, Post-None"
2011,"AB","485","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","485","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","485","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","485","Honadel, Mark R.",1,1,"No Lobbying"
2011,"AB","485","Jorgensen, Andy",1,1,"No Lobbying"
2011,"AB","485","Knilans, Joe",1,1,"No Lobbying"
2011,"AB","485","Ott, Alvin R.",1,1,"No Lobbying"
2011,"AB","485","Petrowski, Jerry",1,1,"No Lobbying"
2011,"AB","485","Ripp, Keith",1,1,"No Lobbying"
2011,"AB","485","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","485","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","485","Vruwink, Amy Sue",1,1,"No Lobbying"
2011,"AB","486","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","486","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","486","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","486","Honadel, Mark R.",1,1,"No Lobbying"
2011,"AB","486","Jorgensen, Andy",1,1,"No Lobbying"
2011,"AB","486","Knilans, Joe",1,1,"No Lobbying"
2011,"AB","486","Ott, Alvin R.",1,1,"No Lobbying"
2011,"AB","486","Petrowski, Jerry",1,1,"No Lobbying"
2011,"AB","486","Ripp, Keith",1,1,"No Lobbying"
2011,"AB","486","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","486","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","486","Vruwink, Amy Sue",1,1,"No Lobbying"
2011,"AB","506","Pridemore, Don",1,1,"No Lobbying"
2011,"AB","506","Roys, Kelda Helen",1,1,"No Lobbying"
2011,"AB","506","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","506","Tauchen, Gary",1,1,"No Lobbying"
2011,"AB","506","Weininger, Chad",1,1,"No Lobbying"
2011,"AB","543","Billings, Jill for Vacant/Shilling, Jennifer",1,1,"No Lobbying"
2011,"AB","543","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","543","Kerkman, Samantha",1,1,"No Lobbying"
2011,"AB","543","Knodl, Dan",1,1,"No Lobbying"
2011,"AB","543","Petersen, Kevin David",1,1,"No Lobbying"
2011,"AB","543","Staskunas, Anthony J.",0,1,"No Lobbying"
2011,"AB","543","Taylor, Chris August - Parisi",0,1,"No Lobbying"
2011,"AB","543","Ziegelbauer, Bob",1,1,"No Lobbying"
2011,"AB","548","August, Tyler",1,1,"Pre-For, Post-None"
2011,"AB","548","Ballweg, Joan",1,1,"Pre-For, Post-None"
2011,"AB","548","Bewley, Janet",1,1,"Pre-For, Post-None"
2011,"AB","548","Danou, Chris",1,1,"Pre-For, Post-None"
2011,"AB","548","Kuglitsch, Mike",1,1,"Pre-For, Post-None"
2011,"AB","548","Van Roy, Karl",1,1,"Pre-For, Post-None"
2011,"AB","548","Zamarripa, Jocasta",1,1,"Pre-For, Post-None"
2011,"AB","609","Bernard-Schaber, Penny",1,1,"No Lobbying"
2011,"AB","609","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","609","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","609","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","609","Honadel, Mark R.",1,1,"No Lobbying"
2011,"AB","609","Jorgensen, Andy",1,1,"No Lobbying"
2011,"AB","609","Knilans, Joe",1,1,"No Lobbying"
2011,"AB","609","Ott, Alvin R.",1,1,"No Lobbying"
2011,"AB","609","Petrowski, Jerry",1,1,"No Lobbying"
2011,"AB","609","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","609","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","609","Vruwink, Amy Sue",1,1,"No Lobbying"
2011,"AB","611","Bewley, Janet",1,1,"No Lobbying"
2011,"AB","611","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","611","Farrow, Paul",1,1,"No Lobbying"
2011,"AB","611","Honadel, Mark R.",1,1,"No Lobbying"
2011,"AB","611","Jorgensen, Andy",1,1,"No Lobbying"
2011,"AB","611","Knilans, Joe",1,1,"No Lobbying"
2011,"AB","611","Ott, Alvin R.",1,1,"No Lobbying"
2011,"AB","611","Petrowski, Jerry",1,1,"No Lobbying"
2011,"AB","611","Stone, Jeff",1,1,"No Lobbying"
2011,"AB","611","Van Roy, Karl",1,1,"No Lobbying"
2011,"AB","611","Vruwink, Amy Sue",1,1,"No Lobbying"
2011,"AB","638","Billings, Jill for Vacant/Shilling, Jennifer",1,1,"No Lobbying"
2011,"AB","638","Endsley, Mike",1,1,"No Lobbying"
2011,"AB","638","Kerkman, Samantha",1,1,"No Lobbying"
2011,"AB","638","Knodl, Dan",1,1,"No Lobbying"
2011,"AB","638","Petersen, Kevin David",1,1,"No Lobbying"
2011,"AB","638","Taylor, Chris August - Parisi",0,0,"No Lobbying"
2011,"AB","638","Ziegelbauer, Bob",1,1,"No Lobbying"
2011,"AB","80","Bernard-Schaber, Penny",0,1,"Pre-For, Post-None"
2011,"AB","80","Bewley, Janet",0,1,"Pre-For, Post-None"
2011,"AB","80","Doyle,Steve",1,1,"Pre-For, Post-None"
2011,"AB","80","Endsley, Mike",1,1,"Pre-For, Post-None"
2011,"AB","80","Farrow, Paul",1,1,"Pre-For, Post-None"
2011,"AB","80","Honadel, Mark R.",1,1,"Pre-For, Post-None"
2011,"AB","80","Jorgensen, Andy",1,1,"Pre-For, Post-None"
2011,"AB","80","Knilans, Joe",1,1,"Pre-For, Post-None"
2011,"AB","80","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2011,"AB","80","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2011,"AB","80","Ripp, Keith",1,1,"Pre-For, Post-None"
2011,"AB","80","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2011,"AB","80","Stone, Jeff",1,1,"Pre-For, Post-None"
2011,"AB","80","Van Roy, Karl",1,1,"Pre-For, Post-None"
2011,"AB","80","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2011,"SB","100","Darling, Alberta",1,1,"No Lobbying"
2011,"SB","100","Grothman, Glenn",1,1,"No Lobbying"
2011,"SB","100","Jauch, Robert",1,0,"No Lobbying"
2011,"SB","100","Larson, Chris",1,1,"No Lobbying"
2011,"SB","100","Olsen, Luther",1,1,"No Lobbying"
2011,"SB","100","Vinehout, Kathleen",1,1,"No Lobbying"
2011,"SB","100","Vukmir, Leah",1,1,"No Lobbying"
2011,"SB","127","Erpenbach, Jon",1,1,"Pre-For, Post-None"
2011,"SB","127","Galloway, Pam",1,1,"Pre-For, Post-None"
2011,"SB","127","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","127","Risser, Fred",1,1,"Pre-For, Post-None"
2011,"SB","127","Zipperer, Rich",1,1,"Pre-For, Post-None"
2011,"SB","151","Erpenbach, Jon",1,1,"Pre-For, Post-None"
2011,"SB","151","Galloway, Pam",1,1,"Pre-For, Post-None"
2011,"SB","151","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","151","Risser, Fred",1,1,"Pre-For, Post-None"
2011,"SB","151","Zipperer, Rich",1,1,"Pre-For, Post-None"
2011,"SB","185","Cowles, Robert",1,1,"Pre-None, Post-For"
2011,"SB","185","Hansen, Dave",1,1,"Pre-None, Post-For"
2011,"SB","185","Wirch, Robert",1,1,"Pre-None, Post-For"
2011,"SB","212","Carpenter, Tim",0,0,"Pre-Both, Post-None"
2011,"SB","212","Galloway, Pam",1,1,"Pre-Both, Post-None"
2011,"SB","212","Lazich, Mary",1,1,"Pre-Both, Post-None"
2011,"SB","212","Shilling, Jenifer",1,1,"Pre-Both, Post-None"
2011,"SB","212","Vukmir, Leah",1,1,"Pre-Both, Post-None"
2011,"SB","224","Carpenter, Tim",1,1,"No Lobbying"
2011,"SB","224","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","224","Lazich, Mary",1,1,"No Lobbying"
2011,"SB","224","Shilling, Jenifer",1,1,"No Lobbying"
2011,"SB","224","Vukmir, Leah",1,1,"No Lobbying"
2011,"SB","235","Grothman, Glenn",1,1,"No Lobbying"
2011,"SB","235","King, Jessica",1,1,"No Lobbying"
2011,"SB","235","Lazich, Mary",1,1,"No Lobbying"
2011,"SB","235","Wanggaard, Van",1,1,"No Lobbying"
2011,"SB","235","Wirch, Robert",1,1,"No Lobbying"
2011,"SB","255","Erpenbach, Jon",0,0,"No Lobbying"
2011,"SB","255","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","255","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","255","Risser, Fred",0,0,"No Lobbying"
2011,"SB","255","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","26","Coggs, Spencer",0,1,"Pre-For, Post-Against"
2011,"SB","26","Erpenbach, Jon",1,1,"Pre-For, Post-Against"
2011,"SB","26","Lasee, Frank",1,1,"Pre-For, Post-Against"
2011,"SB","26","Lazich, Mary",1,1,"Pre-For, Post-Against"
2011,"SB","26","Leibham, Joe",1,1,"Pre-For, Post-Against"
2011,"SB","262","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","262","Holperin, Jim",1,1,"No Lobbying"
2011,"SB","262","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","262","Larson, Chris",1,1,"No Lobbying"
2011,"SB","262","Moulton, Terry",1,1,"No Lobbying"
2011,"SB","262","Wanggaard, Van",1,1,"No Lobbying"
2011,"SB","262","Wirch, Robert",1,1,"No Lobbying"
2011,"SB","284","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","284","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","284","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","284","Risser, Fred",1,1,"No Lobbying"
2011,"SB","284","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","285","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","285","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","285","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","285","Risser, Fred",1,1,"No Lobbying"
2011,"SB","285","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","286","Erpenbach, Jon",1,1,"Pre-For, Post-None"
2011,"SB","286","Galloway, Pam",1,1,"Pre-For, Post-None"
2011,"SB","286","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","286","Risser, Fred",1,1,"Pre-For, Post-None"
2011,"SB","286","Zipperer, Rich",1,1,"Pre-For, Post-None"
2011,"SB","287","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","287","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","287","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","287","Risser, Fred",1,1,"No Lobbying"
2011,"SB","287","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","288","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","288","Holperin, Jim",1,1,"No Lobbying"
2011,"SB","288","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","288","Larson, Chris",1,1,"No Lobbying"
2011,"SB","288","Moulton, Terry",1,1,"No Lobbying"
2011,"SB","288","Wanggaard, Van",1,1,"No Lobbying"
2011,"SB","288","Wirch, Robert",1,1,"No Lobbying"
2011,"SB","315","Darling, Alberta",1,1,"Pre-Both, Post-None"
2011,"SB","315","Grothman, Glenn",1,1,"Pre-Both, Post-None"
2011,"SB","315","Larson, Chris",1,1,"Pre-Both, Post-None"
2011,"SB","315","Olsen, Luther",1,1,"Pre-Both, Post-None"
2011,"SB","315","Vinehout, Kathleen",1,1,"Pre-Both, Post-None"
2011,"SB","315","Vukmir, Leah",1,1,"Pre-Both, Post-None"
2011,"SB","321","Carpenter, Tim",0,0,"Pre-For, Post-None"
2011,"SB","321","Galloway, Pam",1,1,"Pre-For, Post-None"
2011,"SB","321","Lazich, Mary",1,1,"Pre-For, Post-None"
2011,"SB","321","Shilling, Jenifer",0,0,"Pre-For, Post-None"
2011,"SB","321","Vukmir, Leah",1,1,"Pre-For, Post-None"
2011,"SB","330","Coggs, Spencer",1,1,"No Lobbying"
2011,"SB","330","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","330","Lasee, Frank",1,1,"No Lobbying"
2011,"SB","330","Lazich, Mary",1,1,"No Lobbying"
2011,"SB","330","Leibham, Joe",1,1,"No Lobbying"
2011,"SB","348","Darling, Alberta",1,1,"No Lobbying"
2011,"SB","348","Grothman, Glenn",1,1,"No Lobbying"
2011,"SB","348","Larson, Chris",1,1,"No Lobbying"
2011,"SB","348","Olsen, Luther",1,1,"No Lobbying"
2011,"SB","348","Vinehout, Kathleen",1,1,"No Lobbying"
2011,"SB","348","Vukmir, Leah",1,1,"No Lobbying"
2011,"SB","349","Hansen, Dave",1,1,"Pre-For, Post-None"
2011,"SB","349","Harsdorf, Sheila",1,1,"Pre-For, Post-None"
2011,"SB","349","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","349","King, Jessica",1,1,"Pre-For, Post-None"
2011,"SB","349","Moulton, Terry",1,1,"Pre-For, Post-None"
2011,"SB","349","Shilling, Jenifer",1,1,"Pre-For, Post-None"
2011,"SB","350","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","350","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","350","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","350","Risser, Fred",1,1,"No Lobbying"
2011,"SB","350","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","356","Lasee, Frank",1,1,"Pre-For, Post-None"
2011,"SB","356","Lassa, Julie",1,1,"Pre-For, Post-None"
2011,"SB","356","Schultz, Dale",1,1,"Pre-For, Post-None"
2011,"SB","356","Vinehout, Kathleen",1,1,"Pre-For, Post-None"
2011,"SB","359","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","359","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","359","Kedzie, Neal",1,1,"No Lobbying"
2011,"SB","359","Risser, Fred",1,1,"No Lobbying"
2011,"SB","359","Zipperer, Rich",1,1,"No Lobbying"
2011,"SB","370","Hansen, Dave",1,1,"Pre-For, Post-None"
2011,"SB","370","Harsdorf, Sheila",1,1,"Pre-For, Post-None"
2011,"SB","370","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","370","King, Jessica",1,1,"Pre-For, Post-None"
2011,"SB","370","Moulton, Terry",1,1,"Pre-For, Post-None"
2011,"SB","370","Shilling, Jenifer",1,1,"Pre-For, Post-None"
2011,"SB","376","Darling, Alberta",1,1,"No Lobbying"
2011,"SB","376","Lassa, Julie",1,1,"No Lobbying"
2011,"SB","376","Shilling, Jenifer",1,1,"No Lobbying"
2011,"SB","376","Taylor, Lena",1,1,"No Lobbying"
2011,"SB","376","Wanggaard, Van",1,1,"No Lobbying"
2011,"SB","386","Erpenbach, Jon",0,0,"Pre-Against, Post-None"
2011,"SB","386","Lasee, Frank",1,1,"Pre-Against, Post-None"
2011,"SB","386","Lazich, Mary",1,1,"Pre-Against, Post-None"
2011,"SB","386","Leibham, Joe",1,1,"Pre-Against, Post-None"
2011,"SB","397","Erpenbach, Jon",1,1,"No Lobbying"
2011,"SB","397","Lasee, Frank",1,1,"No Lobbying"
2011,"SB","397","Lazich, Mary",1,1,"No Lobbying"
2011,"SB","397","Leibham, Joe",1,1,"No Lobbying"
2011,"SB","399","Erpenbach, Jon",1,1,"Pre-Both, Post-None"
2011,"SB","399","Galloway, Pam",1,1,"Pre-Both, Post-None"
2011,"SB","399","Kedzie, Neal",1,1,"Pre-Both, Post-None"
2011,"SB","399","Risser, Fred",1,1,"Pre-Both, Post-None"
2011,"SB","399","Zipperer, Rich",1,1,"Pre-Both, Post-None"
2011,"SB","402","Galloway, Pam",1,1,"Pre-For, Post-None"
2011,"SB","402","Holperin, Jim",1,1,"Pre-For, Post-None"
2011,"SB","402","Kedzie, Neal",1,1,"Pre-For, Post-None"
2011,"SB","402","Larson, Chris",1,1,"Pre-For, Post-None"
2011,"SB","402","Moulton, Terry",1,1,"Pre-For, Post-None"
2011,"SB","402","Wanggaard, Van",1,1,"Pre-For, Post-None"
2011,"SB","402","Wirch, Robert",1,1,"Pre-For, Post-None"
2011,"SB","409","Grothman, Glenn",1,1,"Pre-For, Post-None"
2011,"SB","409","King, Jessica",1,1,"Pre-For, Post-None"
2011,"SB","409","Lazich, Mary",1,1,"Pre-For, Post-None"
2011,"SB","409","Wanggaard, Van",1,1,"Pre-For, Post-None"
2011,"SB","409","Wirch, Robert",1,1,"Pre-For, Post-None"
2011,"SB","413","Darling, Alberta",1,1,"No Lobbying"
2011,"SB","413","Lassa, Julie",1,1,"No Lobbying"
2011,"SB","413","Shilling, Jenifer",1,1,"No Lobbying"
2011,"SB","413","Taylor, Lena",1,1,"No Lobbying"
2011,"SB","413","Wanggaard, Van",1,1,"No Lobbying"
2011,"SB","415","Galloway, Pam",1,1,"No Lobbying"
2011,"SB","415","Holperin, Jim",1,1,"No Lobbying"
